id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118101,,,,GJ 3126,,,2.026335,63.770687,10.0,-264.93,-117.95,0.0,11.03,11.03,M4,1.54,3.812383,2.235851,8.970324,1.092e-05,-8.48e-06,-2.53e-06,0.5304931401558052,1.113008450386,-1.2844168839e-06,-5.7185228e-07,,,Cas,1,118101,,0.0033728730865886,,,
46576,46706.0,,,Gl 352A,,,9.522061,-13.488704,10.012,722.93,53.52,7.3,10.06,10.057,M2,1.545,-7.758109,5.882119,-2.335351,-2.747e-05,-2.321e-05,7.8e-07,2.492869779555982,-0.2354222886175412,3.5048635408e-06,2.59472281e-07,,,Hya,1,46576,Gl 352,0.0082641844171579,,10.106,9.996
68250,68469.0,122303.0,,Gl 536,,,14.017552,-2.654864,10.0281,-824.78,599.52,0.0,9.71,9.704,K5,1.461,-8.652161,-5.04848,-0.464497,-2.137e-05,3.395e-05,2.911e-05,3.669786646845098,-0.0463361116439512,-3.9986462745e-06,2.906554977e-06,,,Vir,1,68250,,0.011439314495393,,,
119057,,,,Gl 609,,,16.04764,20.587624,10.0604,-957.93,-1243.89,25.0,12.56,12.547,M3,1.63,-4.607576,-8.215205,3.538084,-6.289e-05,-1.666e-05,-4.779e-05,4.201262341215492,0.35932182458585,-4.6441756901e-06,-6.030568283e-06,,,Her,1,119057,,0.0008340651974087,,,
67966,68184.0,122064.0,5256.0,,,,13.958911,61.492861,10.0644,-32.32,216.48,-25.0,6.49,6.476,K3V,1.04,-4.185388,-2.356764,8.843971,1.795e-05,1.192e-05,-1.743e-05,3.654434239946912,1.0732528973407311,-1.566917816e-07,1.049524655e-06,,,UMa,1,67966,,0.2236660149466175,,,
2547,2552.0,,,Gl 22A,,,0.541063,67.235669,10.0654,1739.07,-224.63,-4.0,10.27,10.256,M2.5Ve,1.52,3.855636,0.550293,9.281315,-3.53e-06,8.521e-05,-8.01e-06,0.1416499254311513,1.1734838049265126,8.4312492744e-06,-1.08903697e-06,,,Cas,1,2547,Gl  22,0.0068801831614303,V547,10.434,10.204
8347,8362.0,10780.0,511.0,Gl 75,,,1.795668,63.852501,10.0675,582.05,-246.83,4.0,5.63,5.615,K0V,0.804,3.955256,2.009812,9.03725,-1.62e-06,3.104e-05,-1.64e-06,0.4701047072577421,1.1144363791759386,2.8218580277e-06,-1.196665607e-06,,,Cas,1,8347,,0.4943106869868351,V987,5.643,5.613
118051,,,,GJ 3079,,,1.207752,-1.85684,10.101,0.0,-50.0,0.0,14.09,14.068,DAwk,,9.595226,3.139221,-0.327295,-8e-08,-2e-08,-2.45e-06,0.316188686,-0.032407966342,0.0,-2.4240684e-07,,,Cet,1,118051,,0.0002054944041345,,,
21500,21553.0,232979.0,,Gl 172,,,4.628004,52.893614,10.1102,305.2,-475.59,32.9,8.62,8.596,K8V,1.423,2.144056,5.710386,8.063288,-3.3e-07,4.167e-05,1.277e-05,1.2116086029493394,0.9231677149028988,1.4796513531e-06,-2.305725383e-06,,,Cam,1,21500,,0.0317394940856222,,,
117993,,,,Gl 22B,,,0.538736,67.236151,10.1276,1723.9,-236.15,0.0,12.4,12.372,dM3.5,,3.879436,0.553436,9.338735,-1.28e-06,8.53e-05,-4.49e-06,0.1410408341519548,1.17349221883675,8.3577030391e-06,-1.144863265e-06,,,Cas,2,2547,Gl  22,0.0009799411610956,,,
56916,57087.0,,,Gl 436,,Noquisi,11.703064,26.70657,10.141,896.37,-813.7,9.7,10.67,10.64,M3,1.493,-9.031878,0.703493,4.557621,-3.018e-05,-4.185e-05,-3.128e-05,3.0638550790883983,0.4661175758719675,4.3457243884e-06,-3.944928918e-06,,,Leo,1,56916,,0.0048305880203977,,10.716,10.596
118198,,,,Gl 127.1B,,,3.175254,-68.599373,10.1523,61.28,-51.42,0.0,14.73,14.697,,0.62,2.496467,2.736885,-9.452317,-3.82e-06,2.9e-07,-9.2e-07,0.8312795666911722,-1.1972849242869,2.970938234e-07,-2.49305738e-07,,,Hyi,2,14718,Gl 127.1,0.0001151330474156,,,
58170,58345.0,103932.0,,Gl 453,,,11.965636,-27.707043,10.1574,-1079.64,-619.99,49.9,6.99,6.956,K4V,1.128,-8.992748,0.080959,-4.7229,-3.051e-05,5.344e-05,-5.076e-05,3.1325961273788185,-0.4835791297179575,-5.2342424208e-06,-3.005796338e-06,,,Hya,1,58170,,0.143747400587436,,,
119280,,,,GJ 1235,,,19.360737,20.865867,10.1626,-942.85,-1474.29,93.0,13.38,13.345,k-m,1.71,3.313201,-8.904106,3.621426,-3.48e-06,-0.00012375,-3.395e-05,5.068628983710645,0.36417808677705,-4.5710657871e-06,-7.147564459e-06,,,Vul,1,119280,,0.0003999447497611,,,
72665,72896.0,,,Gl 568A,,,14.897641,23.555766,10.1626,-679.64,102.46,-35.7,11.53,11.495,,,-6.761181,-6.408157,4.061269,2.72e-06,4.871e-05,-9.96e-06,3.900193302857638,0.4111256754758487,-3.2949876985e-06,4.96740097e-07,,,Boo,1,72665,Gl 568,0.0021978598727848,,11.631,10.961
118590,,,,GJ 3526,,,9.047959,68.062825,10.1729,211.16,351.44,0.0,12.65,12.613,m,,-2.721109,2.653167,9.436322,4.24e-06,-1.868e-05,6.48e-06,2.368750171628393,1.1879203859751,1.0237325679e-06,1.703819502e-06,,,UMa,1,118590,,0.0007848741034887,,,
83865,84123.0,,,Gl 660A,,,17.197851,-1.851765,10.1843,-534.66,-326.41,0.0,11.45,11.41,G,1.6,-2.121931,-9.955354,-0.329093,-2.571e-05,6.01e-06,-1.611e-05,4.502386791082786,-0.0323194007029225,-2.5921048245e-06,-1.582480334e-06,,,Oph,1,83865,Gl 660,0.0023768402866248,,11.547,11.377
119485,,,,Gl 852B,,,22.28857,-8.804275,10.1937,-454.77,-272.18,0.0,14.4,14.358,dM5  e,1.9,9.079249,-4.36399,-1.560244,-1.159e-05,-1.936e-05,-1.329e-05,5.835134059641247,-0.15366358032415,-2.2047871751e-06,-1.319546483e-06,,,Aqr,2,119484,Gl 852,0.0001573258185446,,,
119484,,,,Gl 852A,,,22.28857,-8.804275,10.1937,-454.77,-272.18,54.0,13.4,13.358,dM4.5e,1.7,9.081708,-4.365172,-1.560666,3.76e-05,-4.3e-05,-2.174e-05,5.835134059641247,-0.15366358032415,-2.2047871751e-06,-1.319546483e-06,,,Aqr,1,119484,Gl 852,0.0003951845889284,,,
29198,29271.0,43834.0,2261.0,Gl 231,Alp Men,Hoerikwaggo,6.170632,-74.753045,10.1978,121.84,-212.82,34.9,5.08,5.037,G5V,0.714,-0.119802,2.679222,-9.839152,-5.98e-06,-1.03e-06,-3.72e-05,1.6154676175986484,-1.3046867620791476,5.906969884e-07,-1.031780474e-06,Alp,,Men,1,29198,,0.8417827076608124,,,
118652,,,,GJ 3571,,,9.89872,20.946514,10.2041,-316.69,386.92,0.0,14.05,14.006,m,,-8.123758,4.982052,3.647928,1.402e-05,9.78e-06,1.788e-05,2.5914787841777525,0.3655856330545999,-1.535356445e-06,1.875841092e-06,,,Leo,1,118652,,0.0002175704950926,,,
118646,,,,GJ 1129,,,9.746669,-18.212149,10.2041,-1621.07,-170.38,9.0,12.6,12.556,m,1.59,-8.054933,5.392542,-3.189296,3.95e-05,7.005e-05,-1.088e-05,2.551671882543431,-0.31786196051985,-7.8591691314e-06,-8.26030397e-07,,,Hya,1,118646,,0.0008271799518641,,,
62361,62556.0,,,Gl 487,,,12.817536,66.110181,10.2135,-436.96,-106.7,-3.1,10.94,10.894,M4,1.626,-4.04189,-0.878428,9.338443,-8.06e-06,2.039e-05,-5.04e-06,3.3556229706337377,1.1538403326582762,-2.1184418586e-06,-5.17296197e-07,,,Dra,1,62361,,0.0038229621656591,DP,11.007,10.857
94054,94349.0,,,Gl 748,,,19.204054,2.886404,10.2208,1789.15,-520.07,-42.6,11.09,11.043,M4,1.542,3.16458,-9.70451,0.514659,7.12e-05,6.761e-05,-2.793e-05,5.0276096918847,0.050377254008055,8.6740439657e-06,-2.521370508e-06,,,Aql,1,94054,,0.0033327289957613,,11.148,11.028
118992,,,,Gl 568B,,,14.897875,23.55593,10.2218,-682.06,104.37,0.0,12.7,12.652,,,-6.800458,-6.446013,4.085082,-2.176e-05,2.595e-05,4.74e-06,3.90025451199052,0.4111285387595,-3.3067201896e-06,5.0599519e-07,,,Boo,2,72665,Gl 568,0.0007571815097147,,,
119363,,,,Gl 799B,,,20.697621,-32.436746,10.2249,267.15,-324.08,-3.0,11.0,10.952,dM4.5e,,5.600417,-6.565364,-5.484229,2.8e-06,1.712e-05,-1.191e-05,5.418624457987381,-0.5661280236936,1.2951797476e-06,-1.571193872e-06,,,Mic,2,101810,Gl 799,0.0036240985589974,,,
14718,14754.0,,,Gl 127.1A,,,3.175272,-68.600941,10.2396,41.87,-104.14,0.0,11.39,11.339,DA,0.025,2.517808,2.760182,-9.533701,-4.78e-06,-2.16e-06,-1.89e-06,0.8312843491755204,-1.1973122967434524,2.02991488e-07,-5.04884966e-07,,,Hyi,1,14718,Gl 127.1,0.0025374646458649,,11.456,11.326
66953,67164.0,,,GJ 3804,,,13.764089,-17.968218,10.2438,-311.6,-549.35,0.0,11.81,11.758,M:,1.542,-8.723342,-4.341944,-3.160104,6.4e-07,1.76e-05,-2.595e-05,3.603430137555,-0.3136045720845975,-1.5106794286e-06,-2.663323954e-06,,,Vir,1,66953,,0.0017250432972458,,11.933,11.563
108437,108782.0,209290.0,,Gl 846,,,22.036187,1.400227,10.2449,-455.08,-280.37,18.5,9.17,9.117,M0,1.453,8.917954,-5.036744,0.25035,5.65e-06,-2.915e-05,-1.346e-05,5.769060287961647,0.024438575368985,-2.2062900975e-06,-1.359272116e-06,,,Aqr,1,108437,,0.0196426464587985,,,
118174,,,,GJ 3182,,,2.810082,54.388169,10.3093,-424.51,-438.06,0.0,15.32,15.254,DC9,0.93,4.450787,4.028231,8.38126,2.743e-05,-3.78e-06,-1.275e-05,0.7356776958722336,0.9492526259868,-2.0580825553e-06,-2.123760264e-06,,,Per,1,118174,,6.89286860732e-05,,,
118608,,,,Gl 339.1,,,9.266582,53.425452,10.3413,-1066.95,-1124.33,0.0,13.85,13.777,DXP7,0.34,-4.649761,4.043589,8.304915,9.1e-07,7.007e-05,-3.357e-05,2.4259854150217657,0.9324500457173,-5.1727195647e-06,-5.450905654e-06,,,UMa,1,118608,,0.0002686581377269,,,
118387,,,,GJ 1083A,,,5.673804,24.804352,10.3413,105.25,-344.27,0.0,14.85,14.777,m,1.88,0.800655,9.353063,4.338392,-4.64e-06,7.67e-06,-1.567e-05,1.4853984503199391,0.43291760983955,5.102663988e-07,-1.669063209e-06,,,Tau,1,118387,GJ 1083,0.0001069547310566,,,
82788,83043.0,,,Gl 649,,,16.969127,25.74416,10.3445,-113.25,-507.77,4.3,9.7,9.626,M2,1.522,-2.484285,-8.980483,4.493186,-9.48e-06,-1.296e-05,-2.103e-05,4.442507122799435,0.4493203587887812,-5.490514932e-07,-2.461738425e-06,,,Her,1,82788,,0.0122913617306016,,9.764,9.634
118585,,,,GJ 1119,,,9.009444,46.586484,10.352,-465.8,-535.84,0.0,13.32,13.245,m,1.72,-5.042879,5.01852,7.519823,2.64e-06,3.035e-05,-1.848e-05,2.3586669218937986,0.8130875349915,-2.258262124e-06,-2.59784017e-06,,,UMa,1,118585,,0.000438530697775,,,
13368,13402.0,17925.0,857.0,Gl 117,,,2.87559,-12.769714,10.352,398.11,-189.55,18.8,6.05,5.975,K1V,0.862,7.367728,6.902771,-2.288171,-1.51e-06,2.596e-05,-1.353e-05,0.752827613302757,-0.2228735599378962,1.9300917437e-06,-9.18964331e-07,,,Eri,1,13368,,0.3548133892335754,EP,6.08,6.04
118129,,,,GJ 3147,,,2.285961,35.4434,10.352,528.47,-262.33,0.0,15.99,15.915,m+,,6.96777,4.751502,6.003109,-8.63e-06,2.621e-05,-1.072e-05,0.5984633107428816,0.618604027444,2.5620948576e-06,-1.27183112e-06,,,Tri,1,118129,,3.74973002245e-05,,,
56077,56244.0,,,Gl 431,,,11.529625,-41.046439,10.3563,-715.84,170.73,-78.0,11.55,11.474,M,1.635,-7.750812,0.959396,-6.800218,5.853e-05,2.897e-05,5.885e-05,3.018448817210305,-0.7163955054290351,-3.4704902509e-06,8.27722396e-07,,,Cen,1,56077,,0.002240784026786,V857,11.649,11.479
37718,37826.0,62509.0,2990.0,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.16,1.084,K0IIIvar,0.991,-4.055465,8.19518,4.867171,2.624e-05,1.782e-05,-3.1e-07,2.0303268874812184,0.4891494417459975,-3.0334307179e-06,-2.22771886e-07,Bet,78.0,Gem,1,37718,,32.09223768048434,,,
118882,,,,Gl 508B,,,13.329285,47.777059,10.3724,137.43,-26.71,0.0,9.8,9.721,,,-6.552547,-2.377192,7.681131,1.42e-06,-6.84e-06,-9e-07,3.489598727972059,0.8338669915861,6.662794412e-07,-1.29508278e-07,,,CVn,2,64821,Gl 508,0.0112615974690786,,,
118699,,,,GJ 1134,,,10.694391,37.610542,10.395,-1456.07,-360.34,10.0,12.98,12.896,m,1.68,-7.758437,2.761043,6.344286,6.49e-06,7.556e-05,-8.14e-06,2.7997850216720765,0.6564277896344001,-7.0592265585e-06,-1.746987312e-06,,,LMi,1,118699,,0.0006047835918818,,,
118784,,,,Gl 452.1,,,11.902323,9.806041,10.4058,82.89,-775.58,0.0,12.77,12.684,M3.5,1.69,-10.250419,0.262174,1.772248,-6.78e-06,-4.01e-06,-3.855e-05,3.1160209491029907,0.1711477093756,4.018620598e-07,-3.760132488e-06,,,Vir,1,118784,,0.0007351906920716,,,
10255,10279.0,,,Gl 87,,,2.205831,3.57562,10.4145,-1761.07,-1852.82,-2.7,10.04,9.952,M3V:,1.431,8.708661,5.674387,0.649508,5.113e-05,-7.28e-05,-9.353e-05,0.5774851023025136,0.0624063381576849,-8.5379082842e-06,-8.982724836e-06,,,Cet,1,10255,,0.009103323996799,,,
118743,,98230.0,4374.0,Gl 423B,53Xi  UMa,Alula Australis B,11.303118,31.528783,10.4167,-425.24,-581.01,-13.6,4.8,4.711,G0 Ve,,-8.730989,1.610983,5.446808,4.6e-07,2.175e-05,-3.228e-05,2.9591494159152405,0.55028106395935,-2.0616216952e-06,-2.816820813e-06,Xi,53.0,UMa,2,118742,Gl 423,1.1365799747501515,,,
119234,,,,GJ 4071,,,18.712303,13.903141,10.4167,-43.14,306.98,0.0,12.81,12.721,m,,1.874688,-9.936221,2.502937,-2.83e-06,3.26e-06,1.505e-05,4.89886941456891,0.242655588779,-2.091486218e-07,1.48829558e-06,,,Her,1,119234,,0.0007105587633695,,,
118742,,98231.0,4375.0,Gl 423A,53Xi  UMa,Alula Australis,11.303118,31.528783,10.4167,-425.24,-581.01,-15.9,4.33,4.241,G0 Ve,0.59,-8.73089,1.610966,5.446747,2.43e-06,2.139e-05,-3.351e-05,2.9591494159152405,0.55028106395935,-2.0616216952e-06,-2.816820813e-06,Xi,53.0,UMa,1,118742,Gl 423,1.7522658618857083,,,
118312,,,,Gl 170,,,4.506816,39.85098,10.4275,251.52,-522.62,0.0,13.91,13.819,M4.5,1.73,3.050171,7.401475,6.68187,-5.3e-06,2.05e-05,-2.028e-05,1.1798816011684663,0.6955308113675499,1.2194033693e-06,-2.533752649e-06,,,Per,1,118312,,0.000258463963577,,,
76665,76901.0,,,Gl 595,,,15.701832,-19.471772,10.4275,-2032.22,-1039.54,83.0,11.83,11.739,M5,1.591,-5.564952,-8.105292,-3.476175,-0.00012008,6.59e-06,-7.784e-05,4.110730115794934,-0.3398465305311725,-9.852480579e-06,-5.039832134e-06,,,Lib,1,76665,,0.0017554966296212,,11.936,11.616
119480,,,,GJ 1265,,,22.228411,-17.687076,10.4384,817.64,-325.38,24.0,13.57,13.477,m,1.73,8.895466,-4.44933,-3.171748,3.496e-05,2.877e-05,-2.314e-05,5.819384356528884,-0.30869771161045,3.9640305777e-06,-1.577472209e-06,,,Aqr,1,119480,,0.0003541604004265,,,
45776,45908.0,304636.0,,Gl 341,,,9.360584,-60.281953,10.4624,-838.48,181.94,36.2,9.49,9.392,M0V,1.472,-3.996814,3.305667,-9.086618,6.78e-06,4.958e-05,-2.758e-05,2.450595082674699,-1.0521185548874126,-4.0650657487e-06,8.8207001e-07,,,Car,1,45776,,0.0152475476765991,,,
33056,33142.0,,,GJ 3412A,,,6.901092,60.871764,10.4789,494.25,-991.36,0.0,11.01,10.908,M:,1.552,-1.192279,4.95947,9.15366,-3.469e-05,3.691e-05,-2.451e-05,1.8067016656766413,1.0624127013220988,2.3961916161e-06,-4.806248903e-06,,,Lyn,1,33056,GJ 3412,0.0037739835253658,,11.064,10.944
118339,,,,GJ 2036B,,,4.891521,-55.851595,10.5263,111.43,66.95,0.0,12.15,12.039,,1.6,1.690648,5.661786,-8.711423,-4.64e-06,4.34e-06,1.92e-06,1.2805970903942123,-0.97479423089245,5.402278842e-07,3.24602151e-07,,,Dor,2,22686,GJ 2036,0.0013316803762699,,,
118283,,,,GJ 3270,,,4.288405,8.823778,10.5263,132.6,-345.42,0.0,13.82,13.709,dM4  e,,4.50653,9.374804,1.614692,-4.93e-06,5.37e-06,-1.742e-05,1.122701813147021,0.15400398285965,6.428629404e-07,-1.674662807e-06,,,Tau,1,118283,,0.0002860223693954,,,
118972,,,,GJ 3849,,,14.478657,33.176703,10.5263,-353.2,-717.81,-21.0,19.74,19.629,dM9,,-7.018974,-5.323617,5.759645,-1.255e-05,1.31e-05,-4.241e-05,3.7905034259040136,0.57904270391565,-1.7123619197e-06,-3.480021687e-06,,,Boo,1,118972,,1.225744632e-06,,,
118099,,,,GJ 3125,,,2.03023,73.543258,10.5263,300.79,-75.0,0.0,14.12,14.009,m,1.9,2.570337,1.51187,10.095079,-4.61e-06,1.509e-05,-1.08e-06,0.5315129665534871,1.28357200069905,1.4582710697e-06,-3.63586019e-07,,,Cas,1,118099,,0.0002169701553801,,,
118633,,,,Gl 352B,,,9.522062,-13.487542,10.5319,727.65,58.55,0.0,10.8,10.687,,,-8.160985,6.187518,-2.456396,-2.301e-05,-2.918e-05,2.91e-06,2.4928700653373284,-0.23540200829155,3.5277467466e-06,2.83834169e-07,,,Hya,2,46576,Gl 352,0.0046259400476616,,,
14596,14632.0,19373.0,937.0,Gl 124,Iot Per,,3.151005,49.613278,10.5407,1262.29,-91.53,49.5,4.05,3.936,G0V,0.595,4.634786,5.016825,8.029067,-2.27e-05,7.048e-05,3.553e-05,0.8249312928528225,0.8659150461878412,6.1197546083e-06,-4.43749961e-07,Iot,,Per,1,14596,,2.320598461598921,,,
48575,48714.0,,,Gl 373,,,9.9358,62.788463,10.5619,-304.56,-583.14,14.9,8.99,8.871,M2,1.438,-4.141492,2.484907,9.393073,-2.072e-05,3.062e-05,-1e-07,2.601186422200227,1.09586541250316,-1.4765485455e-06,-2.827142496e-06,,,UMa,1,48575,,0.0246376907672176,,,
62491,62687.0,111631.0,,Gl 488,,,12.845435,-0.768132,10.5708,-28.77,-397.85,6.1,8.49,8.369,M0.5V,1.409,-10.312056,-2.32043,-0.141713,-6.14e-06,1.3e-07,-2.047e-05,3.362927113542161,-0.013406424273245,-1.394808959e-07,-1.928831228e-06,,,Vir,1,62491,,0.039120103938735,,,
83342,83599.0,,,Gl 654,,,17.087161,-5.094228,10.5719,-921.19,-1128.23,34.6,10.08,9.959,M0V,1.476,-2.492689,-10.231171,-0.938748,-5.3e-05,-1.809e-05,-6.073e-05,4.47340833401749,-0.088911044867145,-4.4660551439e-06,-5.469813388e-06,,,Oph,1,83342,,0.0090448214904759,,,
37111,37217.0,,,GJ 3459,,,7.644705,-21.224577,10.6033,454.24,-474.49,0.0,11.68,11.553,M2,1.588,-4.125626,8.981866,-3.838654,-1.753e-05,-1.777e-05,-2.274e-05,2.0013792074045478,-0.37043875243378,2.2022176626e-06,-2.300392432e-06,,,Pup,1,37111,,0.0020835311605717,,11.768,11.578
82006,82257.0,,,GJ 1206,,,16.807101,59.056309,10.6338,139.33,-292.09,0.0,12.24,12.107,DA,0.16,-1.679959,-5.203377,9.120323,2.87e-06,-1.45e-05,-7.74e-06,4.400088816545384,1.0307270291925588,6.754909011e-07,-1.416092279e-06,,,Dra,1,82006,,0.001250834928374,DN,12.414,12.104
117964,,,,GJ 3010,,,0.148375,20.840034,10.6383,-58.06,-232.87,0.0,13.54,13.406,m,,9.934814,0.386096,3.784683,4.39e-06,-2.83e-06,-1.122e-05,0.0388444128588534,0.3637272157191499,-2.814828229e-07,-1.128985617e-06,,,Peg,1,117964,,0.0003780941866833,,,
20948,21000.0,,,,,,4.503495,5.298818,10.6758,106.9,119.86,0.0,9.83,9.688,F8+...,0.6,4.059005,9.824722,0.985911,-5.33e-06,1.58e-06,6.18e-06,1.1790122428259646,0.0924818206046737,5.182658245e-07,5.81097677e-07,,,Tau,1,20948,,0.0116091387012618,,,
119266,,,,GJ 1232,,,19.164328,17.665659,10.6838,-541.2,-504.68,-12.0,13.52,13.376,k-m,1.85,3.054997,-9.710163,3.241942,-2.787e-05,-4.83e-06,-2.863e-05,5.017209265418042,0.3083239126006999,-2.6238116392e-06,-2.446747986e-06,,,Sge,1,119266,,0.0003886869861373,,,
79513,79755.0,147379.0,,Gl 617A,,,16.278668,67.238846,10.6872,-497.89,85.88,-19.9,8.61,8.466,M0Vvar,1.409,-1.800975,-3.721866,9.854777,-1.8e-05,2.202e-05,-1.705e-05,4.261745424910201,1.1735392531323952,-2.4138388341e-06,4.16357988e-07,,,Dra,1,79513,Gl 617,0.035776676993611,,,
101810,102141.0,196982.0,,Gl 799A,,,20.697536,-32.43523,10.6952,269.32,-365.69,-4.0,10.27,10.124,Mpe,1.55,5.857959,-6.867725,-5.736307,1.78e-06,1.943e-05,-1.381e-05,5.41860224487679,-0.566101564007545,1.3057002045e-06,-1.772915148e-06,,,Mic,1,101810,Gl 799,0.0077696239599213,AT,10.315,10.235
83334,83591.0,154363.0,,Gl 653,,,17.084277,-5.066508,10.7066,-916.86,-1137.91,34.2,7.7,7.552,K5V,1.1,-2.53238,-10.360059,-0.945549,-5.326e-05,-1.748e-05,-6.192e-05,4.4726531797012745,-0.08842723950433,-4.4450627115e-06,-5.516743352e-06,,,Oph,1,83334,,0.0830233015924954,,,
64821,65026.0,115953.0,,Gl 508A,,,13.329342,47.778029,10.7066,93.65,-17.58,-3.3,8.48,8.332,K0,1.469,-6.763524,-2.453736,7.928718,3.15e-06,-4.03e-06,-3.11e-06,3.489613595745104,0.8338839142353563,4.540280118e-07,-8.5230245e-08,,,CVn,1,64821,Gl 508,0.0404762248687873,,,
81444,81693.0,150680.0,6212.0,Gl 635A,40Zet Her,,16.688113,31.602726,10.7158,-462.58,345.05,-70.4,2.81,2.66,F9IV,0.65,-3.073152,-8.593139,5.615032,1.18e-06,7.468e-05,-2.246e-05,4.368937793802669,0.5515716134340349,-2.2426511235e-06,1.672849604e-06,Zet,40.0,Her,1,81444,Gl 635,7.516228940182053,,,
71672,71898.0,,,GJ 9492,,,14.706065,66.055742,10.7331,-310.62,-59.22,0.0,10.88,10.726,M3,1.615,-3.30789,-2.83419,9.809417,-1.265e-05,1.044e-05,-1.25e-06,3.8500387641277727,1.1528901888167162,-1.5059282545e-06,-2.87106661e-07,,,UMi,1,71672,,0.0044627237076225,,10.931,10.811
16495,16536.0,,,Gl 145,,,3.54887,-44.701951,10.74,-311.83,131.21,-36.0,11.47,11.315,,1.56,4.569153,6.114994,-7.554493,2.2e-07,-2.683e-05,3.075e-05,0.9290919297981244,-0.7801962349147376,-1.5117945001e-06,6.3612403e-07,,,Hor,1,16495,,0.0025941793621188,,11.573,11.393
